transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN000470,M64127,9781866326633,2024-04-23,2024-05-13,BR007
TXN000471,M71814,9780894484636,2025-06-28,2025-07-21,BR012
TXN000472,M28098,9780417974972,2024-02-28,2024-03-21,BR009
TXN000473,M72701,9780080214429,2025-03-19,2025-04-03,BR006
TXN000474,M79878,9780120735648,2025-05-10,2025-06-07,BR006
TXN000475,M99226,9781705120460,2023-12-05,2023-12-21,BR012
TXN000476,M35200,9780346013674,2024-04-11,2024-04-19,BR005
TXN000477,M49008,9780718376451,2024-02-06,2024-02-29,BR012
TXN000478,M74094,9780474350313,2024-04-03,2024-05-03,BR006
TXN000479,M45842,9781024916300,2025-09-21,2025-10-04,BR010
TXN000480,M61712,9780513271951,2025-08-24,2025-09-03,BR013
TXN000482,M67983,9781306524070,2025-03-13,2025-03-20,BR012
TXN000483,M80592,9781392855744,2025-07-09,2025-07-14,BR009
TXN000484,M24316,9780827448575,2023-10-14,2023-10-16,BR010
TXN000485,M97796,9780095935180,2025-06-03,2025-06-05,BR004
TXN000486,M23133,9781829456513,2023-12-23,2024-01-14,BR012
TXN000487,M28018,nan,2025-02-06,2025-02-12,BR009
TXN000488,M63334,9780203173107,2024-12-04,2024-12-20,BR015
TXN000489,M95267,9781899405398,2025-03-21,2025-04-11,BR005
TXN000490,M17754,9780717058655,2025-05-16,2025-05-24,BR002
TXN000491,M80143,9781801413817,2023-12-26,2024-01-25,BR014
TXN000492,M32946,9781338392883,2024-08-12,2024-09-11,BR014
TXN000493,M14763,9781761228681,2024-06-16,2024-06-22,BR007
TXN000494,M47941,9781558556652,2024-12-31,2025-01-20,BR001
TXN000495,M24064,9781845776008,2025-10-01,2025-10-22,BR006
TXN000496,M81211,9780404335045,2025-08-15,2025-09-12,BR015
TXN000497,M76088,9780075224594,2024-04-13,2024-04-24,BR004
TXN000498,M31298,9781196931576,2024-02-17,2024-02-23,BR011
TXN000499,M11846,9781096105565,2024-08-13,2024-09-04,BR013
TXN000500,M35318,9780906048054,2024-11-11,2024-11-24,BR014
TXN000501,M66059,9781832067997,2024-10-16,2024-10-20,BR002
TXN000502,M34219,9781462251797,2025-04-10,2025-04-18,BR008
TXN000503,M10895,9781168622785,2024-03-06,2024-03-15,BR004
TXN000504,M53204,9780898331462,2024-06-06,2024-06-15,BR012
TXN000506,M25495,9780597927034,2024-03-07,2024-03-24,BR003
TXN000507,M50760,9780110392400,2024-06-20,2024-06-30,BR011
TXN000508,M58174,9781770538337,2024-11-16,2024-12-02,BR004
TXN000509,M30078,9781920698041,2024-02-15,2024-03-09,BR010
TXN000510,M81989,9780940701649,2025-02-09,2025-03-03,BR013
TXN000511,M38627,9780046368159,2024-10-02,2024-10-30,BR011
TXN000512,M20730,9780387800387,2024-05-23,2024-05-26,BR009
TXN000513,M83946,9781205554383,2024-05-02,2024-05-19,BR014
TXN000514,M36497,9781608432561,2025-02-05,2025-03-05,BR003
TXN000515,M78202,9781893639263,2025-09-22,2025-10-11,BR011
TXN000516,M74071,9781823298324,2024-05-26,2024-05-28,BR009
TXN000517,M69432,9781292518817,2024-02-25,2024-02-27,BR007
TXN000518,M83242,9780566474231,2023-12-31,2024-01-01,BR013
TXN000519,M61897,9780994999399,2024-03-31,2024-04-19,BR001
TXN000520,M19572,nan,2025-02-27,2025-03-17,BR006
TXN000521,M17897,9780728975262,2024-10-07,2024-10-23,BR002
TXN000522,M14159,9780330604635,2025-04-08,2025-05-03,BR003
TXN000523,M94085,9780127975733,2024-08-21,2024-09-02,BR011
TXN000524,M60132,9781569998809,2024-10-28,2024-11-10,BR015
TXN000525,M20518,9781038860866,2024-10-25,2024-10-30,BR011
TXN000526,M95660,9780476447264,2024-05-16,2024-06-03,BR002
TXN000527,M61518,9780771812989,2024-01-20,2024-02-16,BR012
TXN000528,M10455,9781702793711,2024-04-13,2024-05-07,BR005
TXN000529,M81361,9780117518681,2025-01-03,2025-01-11,BR007
TXN000530,M70375,9781860259227,2025-07-10,2025-08-08,BR005
TXN000531,M24790,nan,2024-02-21,2024-03-17,BR011
TXN000532,M12050,9781447421238,2023-10-16,2023-10-18,BR002
TXN000533,M68515,9780777809730,2024-03-20,2024-03-28,BR012
TXN000534,M15798,9781671990388,2024-05-04,2024-05-29,BR004
TXN000535,M17398,9780220502096,2025-06-17,2025-07-17,BR005
TXN000536,M85511,9781101622490,2025-02-08,2025-03-07,BR010
TXN000537,M52030,9781950145560,2025-06-04,2025-06-26,BR015
TXN000538,M78321,9780472145867,2024-10-31,2024-11-18,BR005
TXN000539,M87550,9780198179467,2025-01-01,2025-01-23,BR015
TXN000541,M97994,9781293430101,2024-09-17,2024-10-01,BR009
TXN000542,M63511,9780966055832,2023-10-22,2023-11-09,BR007
TXN000545,M64090,9781027278573,2025-05-09,2025-05-22,BR009
TXN000546,M41831,9780849588037,2024-12-09,2025-01-08,BR006
TXN000547,M68954,9781124056821,2024-12-04,2024-12-31,BR002
TXN000548,M34966,9780914504610,2024-10-11,2024-10-31,BR007
TXN000549,M15183,9781743842157,2025-05-09,2025-05-28,BR004
TXN000550,M98008,9780780782358,2025-08-19,2025-09-18,BR008
TXN000552,M34906,9780409157017,2024-10-28,2024-11-22,BR002
TXN000553,M72773,9780943533445,2024-11-06,2024-11-13,BR012
TXN000554,M61987,9780422410984,2024-10-23,2024-11-02,BR009
TXN000555,M59894,9781854249326,2023-05-12,2023-12-14,BR011
TXN000556,M57139,9781020701603,2023-12-15,2024-01-10,BR008
TXN000557,M71537,9780997954531,2025-03-18,2025-03-30,BR006
TXN000558,M51015,9781921717475,2024-09-21,2024-10-15,BR010
TXN000559,M29126,nan,2025-09-05,2025-09-24,BR009
TXN000560,M64732,9781562557706,2023-11-30,2023-12-13,BR004
TXN000561,M84683,9781772459920,2024-10-19,2024-11-10,BR008
TXN000562,M54245,9780581487698,2024-11-08,2024-09-04,BR014
TXN000563,M94108,9780761539667,2024-12-01,2024-12-27,BR008
TXN000564,M56160,9780219719979,2024-06-07,2024-06-13,BR012
TXN000565,M81058,9781246191967,2024-06-09,2024-07-06,BR001
TXN000567,M10836,9780354946513,2024-12-12,2024-12-15,BR014
TXN000568,M29795,nan,2025-01-02,2025-01-04,BR009
TXN000569,M90980,9780405800856,2024-01-02,2024-01-18,BR015
TXN000570,M96413,9780369656667,2024-08-27,2024-09-10,BR001
TXN000571,M11553,nan,2024-03-16,2024-03-26,BR012
TXN000572,M12246,9781238656245,2025-10-12,2025-11-07,BR012
TXN000573,M33496,9780010276213,2024-01-22,2024-01-30,BR002
TXN000574,M35156,9781969278686,2025-04-06,2025-06-13,BR005
TXN000575,M62022,9781326909734,2025-03-17,2025-03-25,BR007
TXN000576,M39603,9781895009750,2024-01-04,2024-01-25,BR014
TXN000577,M95182,9780284781895,2023-12-17,2023-12-30,BR002
TXN000579,M32463,9781654420949,2025-03-28,2025-04-23,BR014
TXN000580,M53420,9780792904908,2024-05-10,2024-06-08,BR014
TXN000581,M79226,9780814429440,2025-07-02,2025-07-30,BR004
TXN000582,M84289,9780929275246,2025-05-08,2025-05-30,BR001
TXN000583,M46749,9781280512926,2025-06-17,2025-06-23,BR010
TXN000584,M51220,nan,2025-04-16,2025-05-11,BR004
TXN000585,M62205,9781372395048,2025-04-18,2025-04-26,BR005
TXN000586,M84277,9780276747830,2024-07-17,2024-08-04,BR007
TXN000587,M53480,9781428604766,2025-02-20,2025-03-15,BR012
TXN000589,M67290,9781739385255,2024-11-17,2024-12-12,BR002
TXN000590,M90460,9780061817533,2025-03-27,2025-04-07,BR007
TXN000591,M13883,9780009109393,2025-01-22,2025-02-07,BR013
TXN000592,M39902,9780926921245,2024-05-16,2024-06-07,BR007
TXN000593,M86791,9781465421401,2024-07-19,2024-07-29,BR002
TXN000594,M42302,9780442717391,2024-07-27,2024-08-09,BR002
TXN000596,M21995,nan,2023-12-06,2023-12-31,BR005
TXN000597,M45358,9781072006428,2025-03-08,2025-03-23,BR002
TXN000598,M83005,9780877661832,2023-10-16,2023-10-19,BR007
TXN000599,M56388,9780985546014,2024-07-07,2024-07-18,BR010
TXN000600,M60493,nan,2025-06-28,2025-07-01,BR007
TXN000601,M83339,9780743280631,2024-05-19,2024-05-25,BR004
TXN000602,M99825,9780571732036,2023-11-01,2023-11-10,BR003
TXN000603,M74634,9781618478702,2023-11-10,2023-11-24,BR003
TXN000604,M49289,9781061387828,2025-04-07,2025-04-15,BR002
TXN000605,M91924,9780027079036,2025-03-09,2025-03-13,BR010
TXN000606,M27758,9780204179290,2023-11-29,2023-12-19,BR007
TXN000607,M59792,9780799313659,2025-05-29,2025-06-12,BR006
TXN000608,M95332,9781198253096,2024-02-17,2024-03-08,BR003
TXN000609,M36326,9780426258278,2024-04-09,2024-04-20,BR003
TXN000610,M48200,9780196207100,2023-10-19,2023-11-07,BR011
TXN000611,M41775,9781672324878,2024-08-10,2024-08-23,BR005
TXN000612,M57843,9780927914567,2023-10-17,2023-11-04,BR010
TXN000614,M70505,9781031277227,2025-02-14,2025-02-24,BR004
TXN000615,M19064,9780543645975,2023-11-14,2023-12-06,BR013
TXN000616,M75444,9780207811371,2024-12-20,2025-01-11,BR005
TXN000617,M30203,9781353153131,2025-04-05,2025-04-20,BR013
TXN000618,M88372,9781317970620,2024-03-20,2024-04-19,BR007
TXN000619,M64827,9780652735437,2024-06-15,2024-07-08,BR013
TXN000621,M42536,9780929831688,2024-10-05,2024-10-25,BR006
TXN000622,M15806,9781740633567,2024-12-10,2024-12-23,BR011
TXN000623,M53463,9780600780687,2024-07-28,2024-08-01,BR007
TXN000624,M43913,9781731806321,2024-07-01,2024-07-20,BR012
TXN000625,M85397,9780074279908,2025-09-26,2025-10-21,BR006
TXN000626,M99070,9780625701650,2024-11-05,2024-11-06,BR009
TXN000627,M73277,9781498931953,2025-03-04,2025-04-06,BR007
TXN000628,M25213,9781016579056,2024-07-07,2024-07-17,BR012
TXN000629,M54966,9780253817938,2025-04-16,2025-04-28,BR004
TXN000630,M72411,9781548640156,2024-06-22,2024-07-03,BR012
TXN000631,M18804,9780788479519,2024-02-28,2024-02-29,BR013
TXN000632,M54967,9780162411241,2024-01-03,2024-02-02,BR011
TXN000633,M41970,9781238046824,2024-09-24,2024-10-12,BR009
TXN000634,M65885,9781043103859,2024-08-09,2024-08-30,BR004
TXN000635,M34176,9781798877494,2024-01-18,2024-01-19,BR011
TXN000636,M90492,9780437540256,2024-05-08,2024-05-21,BR008
TXN000637,M10583,9780842222310,2023-11-13,2023-12-06,BR004
TXN000638,M18200,9780745238050,2025-09-27,2025-10-03,BR013
TXN000639,M57945,9781782841067,2025-08-24,2025-09-15,BR008
TXN000640,M74157,9781520885476,2025-07-29,2025-08-11,BR011
TXN000641,M90125,9781517028145,2023-11-01,2023-11-29,BR002
TXN000642,M70012,9781515093985,2024-03-24,2024-04-19,BR014
TXN000644,M27556,9781626565043,2024-06-22,2024-06-28,BR004
TXN000645,M58929,9781813767427,2025-05-24,2025-06-13,BR009
TXN000646,M28070,9781299123472,2025-10-05,2025-10-26,BR007
TXN000647,M80435,9780961064624,2024-11-23,2024-11-29,BR011
TXN000648,M82733,9780264870496,2024-05-23,2024-06-03,BR005
TXN000649,M69113,9780002447140,2024-08-13,2024-08-14,BR014
TXN000650,M73518,9780014719594,2024-09-29,2024-10-17,BR014
TXN000651,M76248,9781715890421,2024-12-12,2024-12-26,BR007
TXN000652,M68176,9781725204560,2025-01-21,2025-02-16,BR002
TXN000653,M38905,9780448183213,2024-12-24,2025-01-03,BR005
TXN000654,M32047,9781544518954,2025-06-06,2025-07-01,BR010
TXN000655,M74921,9780845765210,2024-03-21,2024-03-30,BR002
TXN000656,M81186,9780898881677,2025-08-13,2025-09-07,BR006
TXN000657,M15453,9780075452799,2024-10-30,2024-11-13,BR008
TXN000658,M23423,9780401322345,2024-01-13,2024-01-23,BR011
TXN000659,M14224,9780611076038,2023-12-31,2024-01-03,BR006
TXN000660,M67549,9781140140115,2025-08-16,2025-08-24,BR002
TXN000661,M37509,9780250124954,2024-06-27,2024-07-25,BR010
TXN000662,M89988,9780190833428,2025-08-03,2025-08-29,BR003
TXN000664,M55982,9781638361510,2024-09-18,2024-09-29,BR010
TXN000665,M48356,9781548015718,2024-07-21,2024-08-07,BR005
TXN000666,M99037,9781738646319,2025-07-29,2025-08-24,BR003
TXN000667,M63948,9781207167819,2024-01-09,2024-01-14,BR005
TXN000668,M27392,9781912153534,2024-12-21,2024-12-29,BR012
TXN000669,M98635,9780367499464,2024-06-30,2024-07-09,BR003
TXN000671,M22202,9780101702690,2025-02-21,2025-03-23,BR012
TXN000672,M58374,9781991187734,2024-05-15,2024-05-16,BR008
TXN000673,M22208,9781848588004,2025-07-10,2025-10-30,BR008
TXN000674,M56952,9781756770027,2024-11-23,2024-11-30,BR013
TXN000675,M66314,9780762467198,2025-02-18,2025-03-17,BR008
TXN000676,M47171,9781828064795,2025-09-22,2025-10-20,BR010
TXN000677,M73614,9781500902551,2025-05-27,2025-05-29,BR015
TXN000678,M16021,9781616556501,2025-02-08,2025-02-09,BR013
TXN000679,M26284,9780491141529,2023-10-28,2023-10-29,BR003
TXN000680,M66072,9780769864075,2024-12-16,2025-01-14,BR012
TXN000681,M95196,9781965917138,2024-06-15,2024-06-24,BR014
TXN000684,M91999,9780987635143,2024-10-16,2024-10-30,BR012
TXN000686,M72496,9780829737486,2025-05-27,2025-06-18,BR010
TXN000687,M68335,nan,2025-06-28,2025-07-02,BR012
TXN000689,M60209,9781136442490,2024-04-03,2024-04-14,BR013
TXN000690,M58177,9780230347786,2025-10-07,2025-11-03,BR003
TXN000691,M27451,9780324204483,2024-02-19,2024-03-07,BR011
TXN000692,M83831,nan,2025-06-28,2025-07-10,BR011
TXN000693,M37925,9780015941659,2025-02-15,2025-03-07,BR003
TXN000695,M23168,9781139155960,2025-05-25,2025-06-07,BR002
TXN000696,M56076,9781321234763,2024-04-16,2024-04-24,BR006
TXN000697,M46302,9781851586738,2025-09-17,2025-10-07,BR004
TXN000699,M96298,9781518376061,2025-08-22,2025-09-08,BR004
TXN000700,M34726,9781134327560,2025-05-12,2025-06-07,BR005
TXN000701,M41370,9780776561240,2024-10-18,2024-11-08,BR002
TXN000702,M87847,9781985700277,2025-05-14,2025-05-26,BR015
TXN000703,M51480,9780634591129,2024-04-13,2024-04-27,BR014
TXN000704,M57895,9781577242956,2025-05-20,2025-06-14,BR003
TXN000706,M38277,nan,2024-08-11,2024-08-24,BR001
TXN000707,M76402,9781693008931,2025-08-06,2025-08-20,BR012
TXN000708,M65518,9780420696946,2024-01-31,2024-02-18,BR002
TXN000709,M90746,9780910867719,2024-03-26,2024-04-12,BR002
TXN000710,M36633,9780447626391,2024-03-19,2024-04-01,BR003
TXN000711,M86865,9780626204433,2025-01-07,2025-01-28,BR014
TXN000712,M18665,9781971072562,2025-02-27,2025-03-27,BR007
TXN000713,M41278,9781941180051,2025-08-24,2025-08-28,BR002
TXN000714,M69424,9781990048968,2024-05-22,2024-06-15,BR001
TXN000716,M27984,9781215862416,2024-05-30,2024-06-11,BR003
TXN000717,M78551,9781456449483,2024-05-29,2024-06-04,BR014
TXN000718,M58741,9781728703206,2024-03-30,2024-04-23,BR013
TXN000719,M25473,9781427617071,2024-06-30,2024-07-14,BR001
TXN000720,M45649,9781712151341,2024-02-23,2024-03-13,BR005
TXN000721,M92251,9781993908924,2024-08-13,2024-08-15,BR008
TXN000722,M75484,9780715041659,2024-12-18,2024-12-27,BR003
TXN000723,M23487,9781201777496,2025-02-06,2025-02-14,BR011
TXN000724,M76692,nan,2024-06-10,2024-06-18,BR014
TXN000725,M16026,9781592304509,2025-04-09,2025-04-15,BR007
TXN000726,M14635,9780642361035,2024-02-10,2024-03-02,BR015
TXN000727,M64967,9781214764926,2024-07-02,2024-07-26,BR004
TXN000728,M51934,9781837767496,2024-12-25,2024-12-29,BR002
TXN000729,M75803,9781592661084,2024-06-19,2024-07-15,BR001
TXN000731,M70960,9781224386491,2023-11-17,2023-11-28,BR013
TXN000733,M83899,9781918017229,2025-06-21,2025-07-06,BR012
TXN000734,M58270,9780645977943,2024-06-19,2024-07-14,BR008
TXN000735,M35614,9780219416809,2023-10-18,2023-10-26,BR009
TXN000737,M80981,9781769749959,2025-03-01,2025-03-02,BR014
TXN000738,M53911,nan,2025-09-17,2025-10-11,BR011
TXN000739,M50306,9781122031035,2025-07-02,2025-07-16,BR009
TXN000740,M74491,9781236831477,2024-01-30,2024-02-02,BR003
TXN000741,M15754,9780122777073,2024-12-14,2024-12-28,BR015
TXN000743,M22527,9780767899734,2025-03-19,2025-03-22,BR011
TXN000744,M87580,9781958146712,2024-10-09,2024-10-14,BR007
TXN000745,M41034,9781602437579,2024-03-31,2024-04-26,BR014
TXN000746,M61505,9781972466575,2025-05-20,2025-06-04,BR012
TXN000747,M45645,9780417223292,2024-10-07,2024-11-01,BR004
TXN000748,M86638,9781433800542,2024-06-30,2024-07-15,BR002
TXN000749,M51160,9780801561931,2024-01-10,2024-02-04,BR009
TXN000750,M37215,9781455084289,2024-12-28,2025-01-01,BR008
TXN000751,M21851,9780771199189,2023-11-13,2023-12-06,BR011
TXN000752,M89076,nan,2023-12-30,2024-01-04,BR014
TXN000753,M21955,9780524787120,2025-01-29,2025-01-31,BR006
TXN000754,M98759,9780137603756,2024-05-10,2024-05-11,BR014
TXN000755,M63004,9780456532867,2025-05-11,2025-05-19,BR009
TXN000756,M22415,9781667850726,2025-04-28,2025-05-02,BR013
TXN000757,M11567,9780556260608,2025-02-07,2025-02-12,BR013
TXN000758,M35969,9780846684558,2023-10-19,2023-11-09,BR006
TXN000759,M21015,9780673899750,2025-07-23,2025-07-26,BR005
TXN000760,M12857,9780410856282,2025-10-08,2025-10-23,BR004
TXN000761,M26880,9780188485202,2023-11-03,2023-11-14,BR014
TXN000763,M85220,9780468105486,2024-06-29,2024-06-30,BR012
TXN000764,M60165,9780749075392,2024-11-30,2024-12-30,BR003
TXN000765,M34530,9781449268312,2024-06-09,2024-06-11,BR008
TXN000766,M90492,9781712661109,2024-08-19,2024-09-04,BR004
TXN000768,M46670,9781976776229,2024-10-17,2024-11-15,BR007
TXN000769,M78919,9781288137701,2025-04-11,2025-04-12,BR013
TXN000770,M60134,9780961159405,2024-10-30,2024-11-25,BR006
TXN000771,M73527,9781454470229,2025-05-08,2025-05-21,BR010
TXN000772,M45446,9780443270185,2024-06-24,2024-06-25,BR006
TXN000773,M46822,9781794975675,2025-06-14,2025-07-09,BR008
TXN000774,M86544,9780877725190,2025-02-10,2025-03-04,BR003
TXN000775,M41608,9781365807411,2025-07-08,2025-08-01,BR014
TXN000776,M17328,9781818139892,2025-04-19,2025-05-15,BR004
TXN000777,M60911,9781801820431,2024-04-10,2024-04-16,BR014
TXN000778,M33081,9780895690708,2024-06-18,2024-07-11,BR006
TXN000779,M57026,9781085641111,2024-11-13,2024-11-25,BR001
TXN000780,M84403,9780241246207,2025-01-05,2025-02-01,BR010
TXN000781,M74517,9780004615264,2025-07-27,2025-07-30,BR003
TXN000783,M72650,nan,2024-10-16,2024-11-11,BR015
TXN000784,M27103,9781057861707,2024-08-06,2024-09-03,BR003
TXN000785,M52413,9780489138241,2024-12-02,2025-01-01,BR003
TXN000786,M28566,9780832582387,2025-09-09,2025-09-21,BR014
TXN000787,M19506,9780079420077,2024-04-30,2024-05-04,BR011
TXN000788,M54113,9781539840282,2024-11-28,2024-12-22,BR003
TXN000789,M67261,9780612846395,2024-10-17,2024-10-23,BR008
TXN000790,M83659,9781474355377,2025-09-14,2025-09-26,BR015
TXN000791,M39260,9780209700260,2024-11-23,2024-12-03,BR014
TXN000793,M85082,9781620175378,2023-10-20,2023-10-22,BR013
TXN000794,M33865,9781531943370,2025-09-20,2025-10-10,BR015
TXN000795,M38953,9781793036148,2024-12-03,2024-12-08,BR002
TXN000796,M53406,9780839992196,2024-01-15,2024-01-26,BR004
TXN000797,M32005,9780493843087,2025-01-05,2025-01-27,BR002
TXN000798,M93768,9780605664180,2024-09-19,2024-09-28,BR006
TXN000799,M37483,9780304687503,2024-07-26,2024-08-21,BR002
TXN000800,M24160,9780903613323,2024-06-10,2024-07-04,BR001
TXN000801,M65004,9780076095438,2023-12-31,2024-01-29,BR015
TXN000802,M59638,9781058319979,2025-04-24,2025-05-10,BR007
TXN000803,M85766,9780100651203,2025-08-15,2025-08-30,BR011
TXN000804,M19661,9780496110803,2024-05-16,2024-05-27,BR001
TXN000805,M44226,9781196399079,2024-07-20,2024-08-18,BR002
TXN000806,M59212,9780507859318,2023-12-28,2024-01-26,BR002
TXN000807,M22203,9780928456790,2024-09-03,2024-09-26,BR010
TXN000808,M14062,9780002496858,2024-05-28,2024-06-26,BR011
TXN000809,M66911,9780749545086,2024-12-15,2024-12-22,BR002
TXN000810,M63645,9780388065334,2025-01-24,2025-02-11,BR012
TXN000811,M44768,9780537795990,2025-09-17,2025-09-19,BR005
TXN000812,M61498,9781521707302,2025-01-22,2025-01-24,BR014
TXN000813,M57294,nan,2025-03-03,2025-03-25,BR002
TXN000815,M37125,9781081247393,2025-08-11,2025-08-27,BR005
TXN000816,M25139,9780033423427,2024-06-18,2024-07-17,BR007
TXN000817,M96643,9780302410264,2025-02-03,2025-02-09,BR011
TXN000818,M58630,9781347355282,2025-09-27,2025-09-29,BR006
TXN000819,M44510,9780122338656,2024-06-02,2024-06-11,BR005
TXN000820,M83956,9780099384250,2024-04-11,2024-04-15,BR013
TXN000821,M21233,9780897317917,2024-02-13,2024-03-09,BR013
TXN000822,M87296,9781787255876,2025-03-20,2025-04-16,BR001
TXN000823,M78495,9781496903334,2024-09-08,2024-10-08,BR009
TXN000824,M72236,9781346692548,2024-11-19,2024-11-22,BR004
TXN000826,M84870,9781776657544,2024-07-19,2024-08-08,BR013
TXN000827,M29326,9781341514883,2024-11-16,2024-11-22,BR013
TXN000829,M20271,9781443928403,2025-04-28,2025-05-25,BR007
TXN000830,M92211,9781669078265,2024-03-28,2024-04-27,BR010
TXN000831,M18783,9781389877513,2024-05-29,2024-06-09,BR009
TXN000832,M46202,9781637780527,2024-12-09,2025-01-04,BR015
TXN000833,M91665,9781075536663,2025-04-23,2025-05-07,BR013
TXN000834,M29613,9781909022591,2025-01-16,2025-01-20,BR010
TXN000835,M23845,9781361863718,2024-06-10,2024-07-08,BR002
TXN000836,M80206,9781121820975,2023-11-02,2023-11-15,BR015
TXN000837,M95824,9780643348172,2023-11-24,2023-11-30,BR010
TXN000838,M46099,9780566212864,2024-09-27,2024-10-20,BR010
TXN000839,M62654,nan,2023-03-12,2023-12-26,BR015
TXN000840,M41139,nan,2025-09-11,2025-10-10,BR008
TXN000841,M58816,nan,2025-07-07,2025-07-17,BR014
TXN000842,M46745,9780467299490,2024-03-10,2024-03-14,BR014
TXN000843,M39878,9781302716936,2024-11-01,2024-11-28,BR012
TXN000844,M52056,9781790147540,2024-07-25,2024-07-28,BR007
TXN000845,M34633,9781329676299,2023-12-22,2024-01-15,BR015
TXN000846,M73499,9780248413763,2025-10-08,2025-10-10,BR014
TXN000847,M77537,9781118567241,2024-03-13,2024-03-30,BR002
TXN000848,M62872,9781017656367,2023-11-10,2023-11-29,BR014
TXN000849,M13794,9780257771182,2025-02-05,2025-03-04,BR015
TXN000851,M57235,9780104275238,2025-03-19,2025-04-03,BR005
TXN000852,M76207,9781081647094,2023-10-17,2023-10-18,BR015
TXN000853,M41711,9780353310605,2025-10-06,2025-11-03,BR010
TXN000854,M72204,9780131220683,2023-12-31,2024-01-27,BR006
TXN000856,M13597,9781520650630,2024-09-13,2024-10-08,BR003
TXN000857,M38091,9781950136490,2024-10-13,2024-10-20,BR011
TXN000859,M99417,nan,2025-07-21,2025-07-27,BR015
TXN000860,M88792,9781150997686,2025-01-24,2025-02-19,BR004
TXN000861,M50037,9780309143639,2025-01-09,2025-01-23,BR012
TXN000862,M59345,9780574326300,2024-04-05,2024-04-20,BR008
TXN000863,M49602,9781245086400,2024-03-29,2024-04-17,BR014
